1,5,3,0,3960,3653.58,,3806.79
3,4,5,1,3893.13,3720.49,,3806.81
2,5,3,0,3920.23,3694.56,,3807.395
1,4,5,1,3863.73,3751.48,,3807.605
0,5,2,2,3926.46,3691.46,,3808.96
3,5,1,2,3920.88,3697.94,,3809.41
2,4,4,1,3846.27,3772.98,,3809.625
3,5,5,2,3948.65,3671.59,,3810.12
2,2,5,1,3865.26,3758.08,,3811.67
1,5,2,2,3924.14,3699.89,,3812.015
0,1,3,1,3765.61,3864.15,,3814.88
3,5,2,3,3886.79,3743.16,,3814.975
1,5,2,4,3904.74,3727.34,,3816.04
1,5,2,0,3939.93,3697.08,,3818.505
1,5,1,0,3920.71,3718.17,,3819.44
0,1,0,1,3847.9,3791.08,,3819.49
0,5,0,2,4002.07,3638.64,,3820.355
0,5,3,0,3919.86,3721.01,,3820.435
2,5,1,2,3968.44,3675.33,,3821.885
0,5,1,0,3900.9,3749.23,,3825.065
0,5,2,0,3951.06,3699.68,,3825.37
1,3,3,1,3849.4,3801.65,,3825.525
1,5,1,3,3907.36,3746.75,,3827.055
0,5,3,2,3973.36,3682.85,,3828.105
3,5,2,0,3921.72,3735.52,,3828.62
2,5,4,2,3936.82,3721.6,,3829.21
0,5,3,3,3919.09,3746.66,,3832.875
3,5,1,4,3974.07,3692.21,,3833.14
2,5,4,3,3776.27,3892.21,,3834.24
2,5,0,3,4011.95,3661.19,,3836.57
3,1,5,1,3920.81,3753.54,,3837.175
3,5,1,0,3925.2,3749.98,,3837.59
0,5,1,4,3908.43,3768.27,,3838.35
2,3,0,1,3940.57,3739.38,,3839.975
2,1,4,1,3828.52,3851.64,,3840.08
2,5,2,0,3938.48,3742.53,,3840.505
2,1,0,1,3868.69,3814.13,,3841.41
2,5,0,2,3989.06,3696.1,,3842.58
0,5,1,1,3967.23,3719.85,,3843.54
1,5,3,1,3943.99,3749.08,,3846.535
2,5,5,3,3952.55,3744.3,,3848.425
0,5,1,3,3949.44,3747.73,,3848.585
3,5,1,3,3939.21,3758.71,,3848.96
2,3,3,1,3858.46,3842.12,,3850.29
1,1,5,1,3897.98,3804.72,,3851.35
1,1,0,1,3917.04,3786.22,,3851.63
1,5,0,1,3916.21,3791.95,,3854.08
1,3,4,1,3911.6,3801.65,,3856.625
2,5,2,1,3910.19,3803.89,,3857.04
3,5,1,1,3923.01,3795.92,,3859.465
0,5,5,3,3938.22,3783.42,,3860.82
2,5,1,4,3957.54,3765.52,,3861.53
3,5,4,2,3984.48,3739.46,,3861.97
1,3,0,1,3958.39,3766.13,,3862.26
0,5,4,0,4009.78,3717.61,,3863.695
1,5,1,4,3967.4,3762.15,,3864.775
3,3,3,1,3872.1,3861.63,,3866.865
3,3,4,1,3876.85,3857.06,,3866.955
0,3,4,1,3918.18,3818.75,,3868.465
2,1,5,1,3951.67,3786.53,,3869.1
3,5,5,3,3958.34,3782.8,,3870.57
1,5,5,3,3981.2,3760.06,,3870.63
0,1,5,1,3891.59,3852.16,,3871.875
3,5,0,0,3959.31,3786.11,,3872.71
1,5,1,1,4011.5,3736.33,,3873.915
0,5,0,3,3959.38,3788.68,,3874.03
1,1,4,1,3941.46,3807.36,,3874.41
3,3,0,1,4015.82,3743.65,,3879.735
2,5,4,1,3954.15,3805.39,,3879.77
0,1,4,1,3882.13,3880.97,,3881.55
2,3,4,1,3932.61,3831.19,,3881.9
3,5,4,0,3969.05,3796.86,,3882.955
3,5,3,3,3944.73,3823.1,,3883.915
2,5,1,1,4056.32,3712.4,,3884.36
0,5,5,0,3966.07,3810.99,,3888.53
0,3,0,1,3938.72,3838.98,,3888.85
3,2,5,1,3946.83,3832.78,,3889.805
2,5,3,4,3942.17,3844.35,,3893.26
2,5,0,1,3925.63,3861.61,,3893.62
3,5,3,1,3860.86,3930.18,,3895.52
2,3,5,1,3960.46,3831.11,,3895.785
1,5,4,3,3929.83,3867.95,,3898.89
0,3,3,1,3876.1,3924.95,,3900.525
0,5,0,1,3907.97,3894.23,,3901.1
0,0,4,1,3996.22,3810.83,,3903.525
3,5,0,3,3993.19,3821.35,,3907.27
1,5,4,1,4104.99,3711.5,,3908.245
1,3,5,1,3935.21,3883.19,,3909.2
0,3,5,1,3951.6,3877.58,,3914.59
2,5,3,1,3960.18,3879.98,,3920.08
1,5,0,4,3898.82,3945.76,,3922.29
0,5,4,3,3972.4,3874.08,,3923.24
2,5,5,4,3985.66,3865.04,,3925.35
3,5,0,4,3990.9,3859.87,,3925.385
3,1,4,1,3937.24,3913.91,,3925.575
0,5,3,1,3974.67,3896.02,,3935.345
3,5,5,1,3992.13,3885.15,,3938.64
1,5,5,1,4028.9,3853.67,,3941.285
2,5,0,4,4006.11,3878.81,,3942.46
3,5,4,1,4059.13,3829,,3944.065
3,3,5,1,3992.82,3903.35,,3948.085
2,5,4,4,3969.21,3927.45,,3948.33
0,5,4,1,4013.15,3884.02,,3948.585
1,5,0,3,3944.44,3962.38,,3953.41
0,5,0,4,4069.95,3842.77,,3956.36
3,5,4,4,3989.04,3924.33,,3956.685
3,5,4,3,4083.31,3839.38,,3961.345
3,5,5,4,3980.2,3943.99,,3962.095
2,5,5,1,4070.39,3859.67,,3965.03
2,0,3,1,3945.63,3986.19,,3965.91
0,5,5,4,3993.16,3939.53,,3966.345
3,0,4,1,4013.13,4036.34,3854.52,3967.996667
2,0,4,1,3973.34,3968.46,,3970.9
0,5,3,4,4013.81,3937.18,,3975.495
1,5,5,4,3980.97,3983.69,,3982.33
0,5,5,1,4081.01,3887.54,,3984.275
3,5,3,4,3971.12,4000.06,,3985.59
0,5,4,4,3952.55,4025.91,,3989.23
1,5,3,3,4018.24,3973.39,,3995.815
1,5,3,4,4015.34,3993.48,,4004.41
1,0,4,1,3956.03,4073.28,,4014.655
0,0,3,1,3984.66,4071.95,,4028.305
1,0,3,1,3946.02,4112.63,,4029.325
2,0,0,1,4112.56,3979.73,,4046.145
1,5,4,4,4089.17,4016.4,,4052.785
3,0,3,1,3980.86,4098.45,4092.36,4057.223333
1,0,0,1,4108.92,4023.53,,4066.225
0,0,5,1,4172.83,3959.79,,4066.31
3,0,0,1,4107.17,4040.76,4073.11,4073.68
0,0,0,1,4112.56,4061.4,,4086.98
3,0,5,1,4226.77,4028.45,4047.91,4101.043333
2,0,5,1,4187.98,4056.62,,4122.3
1,0,5,1,4163.55,4173.8,,4168.675
