1,3,4,0,1632.38,1651.59,1704.12,1733.03,1680.28
0,2,0,1,1588.62,1621.63,1726.07,1790.26,1681.645
3,4,0,1,1641.47,1688.15,1715.42,,1681.68
0,0,2,0,1603.81,1651.75,1723.71,1748.75,1682.005
0,3,2,0,1611.85,1632.25,1729.16,1757.35,1682.6525
0,3,5,0,1660.6,1661.93,1697.76,1712.12,1683.1025
1,4,5,1,1646.31,1672.93,1685.96,1727.56,1683.19
1,4,2,1,1572.28,1651.53,1725.26,1788.56,1684.4075
1,3,1,0,1603.8,1660.32,1735.97,1740.04,1685.0325
0,4,4,0,1616.05,1634.32,1734.75,1755.53,1685.1625
0,0,1,0,1621.89,1632.33,1737.81,1748.98,1685.2525
3,1,1,0,1664.35,1676.19,1691.17,1709.5,1685.3025
1,2,1,1,1614.57,1642.97,1729.99,1754.57,1685.525
1,4,2,0,1632.38,1647.85,1721.64,1740.35,1685.555
1,2,2,1,1648.82,1668.91,1709.02,1715.54,1685.5725
3,2,1,0,1655.83,1680.69,1687.3,1719.17,1685.7475
2,2,1,0,1604.2,1639.58,1736.16,1765.32,1686.315
3,1,2,1,1550.55,1655.39,1757.97,1782.24,1686.5375
2,3,2,0,1658.64,1676.69,1705.53,1710.15,1687.7525
0,3,2,1,1604.22,1659.12,1742.82,1746.36,1688.13
0,1,1,0,1556.83,1681.35,1745.69,1768.73,1688.15
3,1,5,1,1658.82,1671,1685.07,1738.45,1688.335
1,4,1,1,1656.63,1667.04,1671.01,1758.81,1688.3725
2,4,0,1,1607.59,1675.81,1729.25,1746,1689.6625
0,4,4,1,1618.42,1652.22,1711.98,1779.29,1690.4775
1,1,1,1,1662.23,1671.5,1690.77,1737.79,1690.5725
0,0,5,0,1658.24,1677.28,1711.95,1714.84,1690.5775
0,2,1,1,1628.43,1632.67,1732.64,1769.03,1690.6925
0,1,4,0,1653.64,1654.6,1707.33,1750.9,1691.6175
2,4,2,1,1624.03,1630.51,1730.85,1781.31,1691.675
0,1,1,1,1620.16,1621.36,1755.07,1771.49,1692.02
1,2,5,1,1664.8,1669.72,1683.73,1750.7,1692.2375
3,2,2,1,1604.42,1660.98,1746.68,1756.96,1692.26
1,0,1,1,1622.87,1685.93,1726.64,1734.21,1692.4125
0,0,2,1,1608.12,1622.43,1769.38,1771.69,1692.905
0,2,1,0,1643.85,1668.79,1701.74,1758.71,1693.2725
3,3,4,0,1656.41,1677.22,1710.24,1729.65,1693.38
2,1,2,1,1659.07,1666.53,1723.78,1736.84,1696.555
2,2,2,1,1635.97,1682.4,1696.65,1773.71,1697.1825
0,4,1,1,1648,1652.4,1715.41,1774.67,1697.62
3,1,1,1,1610.62,1681.07,1740.31,1759.2,1697.8
1,1,5,1,1662.09,1698.34,1713.08,1720.7,1698.5525
3,3,1,0,1661.3,1679.88,1712.41,1741.42,1698.7525
2,4,4,1,1644.92,1684.43,1708.38,1757.91,1698.91
0,1,2,1,1664.82,1693.47,1699,1744.11,1700.35
2,2,5,1,1649.45,1689.95,1720.71,1743.61,1700.93
0,1,5,1,1609.84,1700.9,1711.92,1782.75,1701.3525
3,4,1,0,1591.32,1730.95,1781.88,,1701.383333
0,4,5,1,1660.32,1674.01,1705.04,1769.38,1702.1875
2,3,2,1,1672.14,1688.49,1711.29,1737.33,1702.3125
0,3,4,0,1650.7,1656.89,1748.01,1758.99,1703.6475
3,4,1,1,1667.47,1702.17,1741.68,,1703.773333
0,3,3,0,1640.51,1641.93,1733.8,1799.95,1704.0475
3,3,1,1,1670.54,1671.65,1697.78,1776.3,1704.0675
3,2,5,1,1667.71,1682.15,1688.86,1779.26,1704.495
0,4,3,0,1628.37,1681.01,1755.11,1755.32,1704.9525
2,3,1,1,1647.59,1700.51,1714.19,1758.31,1705.15
0,3,0,0,1622.72,1639.42,1753.73,1805.65,1705.38
1,3,5,1,1670.67,1673.01,1723.68,1755.8,1705.79
3,2,0,1,1650.41,1687.24,1739.77,1749.95,1706.8425
0,2,5,1,1675.1,1687.21,1689.51,1776.21,1707.0075
3,4,4,1,1667.03,1704.94,1750.31,,1707.426667
1,3,3,1,1614.22,1733.02,1736.88,1746.28,1707.6
2,5,5,2,1586.95,1665.26,1719.34,1861.65,1708.3
0,3,1,1,1660.82,1672.58,1726.1,1774.37,1708.4675
3,0,2,1,1533.2,1704.78,1795.87,1801.21,1708.765
1,2,0,1,1637.27,1715.74,1736.98,1745.98,1708.9925
2,0,2,1,1657.64,1705.51,1725.6,1748.19,1709.235
3,1,4,1,1641.7,1682.91,1744.15,1770.44,1709.8
1,2,4,1,1660.64,1693.24,1713.09,1773.28,1710.0625
2,1,1,1,1652.94,1709.63,1725.95,1752.38,1710.225
0,4,2,1,1663.81,1707.17,1728.13,1743.15,1710.565
2,2,4,1,1703.49,1706.88,1714.99,1720.32,1711.42
0,3,1,0,1663.52,1672.95,1747.54,1762.15,1711.54
3,3,2,1,1666.1,1722.94,1727.63,1731.07,1711.935
3,4,2,1,1677.1,1687.53,1774.62,,1713.083333
3,0,1,1,1643.56,1673.11,1766.78,1778.38,1715.4575
2,2,0,1,1656.21,1693.18,1748.1,1774.12,1717.9025
1,4,4,1,1699.83,1707.12,1711.08,1754.11,1718.035
2,5,2,0,1480.67,1649.65,1822.89,1924.06,1719.3175
0,1,4,1,1667.6,1708.32,1733.01,1769.44,1719.5925
0,5,5,2,1597.43,1680.15,1790.97,1813.64,1720.5475
2,5,1,1,1613.94,1726.78,1765.34,1776.68,1720.685
0,0,1,1,1670.3,1689.24,1761.93,1763.37,1721.21
2,1,0,1,1668.67,1704.11,1748.88,1775.97,1724.4075
3,2,4,1,1678.75,1716.83,1739.23,1768.43,1725.81
0,5,4,2,1664.12,1673.12,1753.82,1814.39,1726.3625
2,2,3,1,1648.91,1682.54,1782.35,1794.31,1727.0275
2,4,5,1,1679.89,1698.2,1715.22,1817.88,1727.7975
1,1,2,1,1686.05,1712.49,1746.02,1767.43,1727.9975
1,2,3,1,1635.58,1661.33,1781.35,1834.25,1728.1275
0,4,0,1,1678.49,1696.37,1758.35,1780.18,1728.3475
2,1,5,1,1697.65,1728.8,1735.31,1753.87,1728.9075
2,1,4,1,1711.78,1711.94,1744.1,1749.36,1729.295
3,4,5,1,1697.13,1732.22,1758.99,,1729.446667
2,3,3,1,1692.16,1736.93,1737.92,1751.97,1729.745
3,2,1,1,1679.54,1687.42,1760.28,1792.02,1729.815
2,4,3,1,1682.4,1689.05,1769.08,1786.33,1731.715
1,1,0,1,1649.3,1728.97,1757.83,1792,1732.025
0,5,2,2,1652.38,1693.23,1760.67,1838.46,1736.185
1,1,4,1,1709.15,1711.88,1728.13,1796.1,1736.315
0,1,0,1,1678.48,1707.74,1760.24,1809.93,1739.0975
0,5,1,0,1671.14,1683.76,1786.66,1815.54,1739.275
0,4,3,1,1620.2,1709.41,1815.07,1816.31,1740.2475
0,2,3,1,1684.45,1705.18,1770.13,1812.56,1743.08
3,2,3,1,1654.73,1711.6,1793.66,1815.66,1743.9125
1,5,5,2,1663.47,1680.56,1813.58,1818.61,1744.055
1,3,2,1,1704.88,1714.85,1771.72,1786.4,1744.4625
2,5,1,2,1621.84,1665.21,1827.98,1865.03,1745.015
1,5,0,2,1655.83,1666.62,1794.06,1863.94,1745.1125
1,5,4,2,1649.25,1674.29,1814.38,1846.32,1746.06
1,3,4,1,1713.01,1722.47,1770.07,1779.8,1746.3375
1,4,3,1,1667.36,1698.63,1793.2,1826.92,1746.5275
1,5,1,0,1655.32,1688.75,1784.24,1861.95,1747.565
2,5,2,1,1664.07,1736.27,1796.05,1796.63,1748.255
0,5,2,3,1614.05,1701.02,1808.52,1869.59,1748.295
0,3,4,1,1697.12,1754.6,1771.36,1775.56,1749.66
2,3,4,1,1733.7,1741.82,1748.57,1775.76,1749.9625
3,3,4,1,1715.26,1739.02,1772.21,1773.51,1750
3,5,1,2,1607.84,1801.91,1841.43,,1750.393333
3,3,5,1,1721.32,1738.79,1768.44,1774.13,1750.67
0,5,3,1,1727.2,1729.14,1746.04,1809.96,1753.085
0,5,3,2,1677.62,1717.54,1747.87,1869.46,1753.1225
2,3,5,1,1725.49,1750.09,1770.19,1770.85,1754.155
3,1,0,1,1714.27,1729.07,1775.1,1799.46,1754.475
0,3,3,1,1706.88,1735.7,1780.02,1796.96,1754.89
3,3,3,1,1736.77,1751.82,1756.02,1775,1754.9025
2,5,4,1,1694.15,1705.23,1786.75,1834.28,1755.1025
1,1,3,1,1676.59,1702.45,1793.25,1848.66,1755.2375
3,4,3,1,1657.92,1793.01,1814.86,,1755.263333
0,3,0,1,1688.25,1764.15,1777.95,1793.57,1755.98
1,5,2,2,1659.06,1706.5,1799.89,1860.31,1756.44
1,5,4,0,1655.35,1693.93,1823.77,1854.73,1756.945
1,5,2,0,1628.71,1664.7,1840.89,1893.66,1756.99
0,5,5,0,1636.21,1688.82,1837.23,1867.69,1757.4875
2,5,3,2,1620.93,1709.33,1838.87,1862.62,1757.9375
2,5,5,0,1647.21,1647.24,1864.47,1872.87,1757.9475
1,5,1,2,1616.15,1716.45,1847.72,1851.48,1757.95
0,5,1,1,1685.57,1688.57,1819.32,1844.31,1759.4425
2,5,0,2,1664.03,1671.78,1833.61,1874.45,1760.9675
0,3,5,1,1725.65,1754.82,1775.36,1789.28,1761.2775
0,5,2,1,1675.42,1702.25,1826.2,1845.45,1762.33
1,5,2,1,1675.77,1695.31,1808.37,1870.43,1762.47
0,5,3,0,1665.27,1669.32,1827.18,1888.73,1762.625
2,5,3,0,1674.89,1713.19,1806.54,1857.33,1762.9875
3,3,0,1,1708.17,1735.22,1786.06,1825.95,1763.85
0,5,0,0,1618.27,1668.48,1846.28,1922.59,1763.905
3,5,1,3,1655.98,1800.88,1835.43,,1764.096667
1,5,1,1,1662.6,1737.77,1812.58,1843.48,1764.1075
2,5,1,0,1661.94,1690.33,1853.42,1856.01,1765.425
0,1,3,1,1697.05,1750.64,1764.66,1849.85,1765.55
3,5,2,1,1678.44,1805.74,1817.09,,1767.09
1,5,5,0,1696.79,1711.84,1820.9,1839.32,1767.2125
0,5,4,0,1558.84,1735.89,1881.73,1892.5,1767.24
3,5,0,2,1596.21,1818.25,1888.93,,1767.796667
2,5,4,2,1679.95,1707.15,1827.45,1858.3,1768.2125
0,5,2,0,1643.26,1713.09,1841.78,1879.03,1769.29
0,5,0,1,1659.34,1757.81,1809.59,1851.32,1769.515
1,3,0,1,1731.48,1748.43,1792.73,1806.39,1769.7575
2,5,1,3,1685.33,1694.45,1812.01,1888.81,1770.15
2,3,0,1,1728.99,1756.56,1777.95,1818.58,1770.52
3,1,3,1,1678.64,1717.33,1831.92,1858.31,1771.55
0,5,1,2,1695.28,1721.77,1792,1877.7,1771.6875
2,5,2,4,1679.79,1701.86,1823.78,1882.12,1771.8875
0,5,1,3,1684.42,1716.76,1831.11,1856.75,1772.26
2,1,3,1,1711.58,1737.88,1790.53,1852.62,1773.1525
2,5,0,0,1657.16,1724.12,1854.07,1858.84,1773.5475
1,5,0,0,1703.03,1723.2,1809.41,1863.54,1774.795
2,5,2,3,1677.94,1734.4,1817.96,1875.76,1776.515
1,5,3,1,1753.81,1766.81,1783.56,1809.61,1778.4475
2,5,5,1,1685.72,1754.83,1838.43,1839.04,1779.505
2,5,2,2,1688.18,1715.1,1849.52,1866.47,1779.8175
0,5,1,4,1700.25,1737.9,1816.2,1865.88,1780.0575
3,5,4,2,1683.53,1813.34,1845.66,,1780.843333
0,5,0,2,1691.95,1711.14,1853.6,1868.46,1781.2875
3,5,5,2,1674.38,1799.79,1872.89,,1782.353333
1,5,1,3,1687.58,1775.01,1819.27,1851.22,1783.27
1,5,4,1,1727.73,1735.11,1817.09,1853.7,1783.4075
3,5,1,0,1676.66,1819.38,1854.45,,1783.496667
1,5,0,1,1716.22,1771.09,1772.39,1875.03,1783.6825
3,5,2,3,1732.68,1807.28,1815.02,,1784.993333
3,5,0,1,1649.24,1807.83,1901.03,,1786.033333
1,5,3,0,1690.75,1724.19,1855.61,1874.96,1786.3775
1,5,3,2,1672.64,1714.07,1877.88,1882.56,1786.7875
1,5,2,4,1694.53,1737.96,1839.45,1879.69,1787.9075
2,5,1,4,1683.79,1741.4,1851.68,1886.51,1790.845
3,5,2,2,1657.82,1850.08,1867.92,,1791.94
2,5,4,0,1702.41,1719.87,1868.37,1886.76,1794.3525
3,5,4,0,1732.8,1802.19,1861.36,,1798.783333
2,5,0,1,1736.26,1742.16,1835.6,1885.44,1799.865
2,5,3,1,1748.38,1760.86,1778.73,1912.3,1800.0675
0,5,2,4,1707.45,1718.18,1878.02,1903.59,1801.81
3,5,1,1,1710.35,1842.06,1853.13,,1801.846667
3,5,5,0,1705.71,1832.94,1874.25,,1804.3
1,0,5,1,1648.38,1831.39,1852.41,1888.64,1805.205
3,5,3,2,1641.62,1850.97,1924.35,,1805.646667
0,5,5,1,1722.36,1756.22,1857.3,1891.81,1806.9225
2,5,5,4,1780.36,1785.82,1800.63,1861.23,1807.01
3,5,4,1,1721.33,1810.99,1889.37,,1807.23
3,5,2,4,1750.73,1828.94,1844.67,,1808.113333
1,5,1,4,1729.12,1752.1,1872.75,1885.68,1809.9125
3,5,5,1,1774.88,1807.43,1847.8,,1810.036667
3,5,1,4,1684.38,1862.61,1883.58,,1810.19
3,5,3,0,1712.32,1853.23,1865.36,,1810.303333
1,5,2,3,1749.65,1760.91,1864.44,1868.43,1810.8575
3,5,2,0,1742.82,1837.22,1854.71,,1811.583333
2,5,5,3,1764.04,1786.88,1845.76,1851.44,1812.03
2,5,3,3,1750.37,1781.43,1849.61,1886.31,1816.93
3,5,0,0,1689.72,1869.1,1892.54,,1817.12
1,5,5,1,1756.88,1815.2,1841.49,1855.9,1817.3675
2,0,4,1,1784.99,1802.31,1834.27,1853.16,1818.6825
2,5,0,3,1766.44,1807.58,1843.7,1863.82,1820.385
3,5,3,1,1695.45,1884.23,1887.11,,1822.263333
0,5,4,1,1777.25,1799.47,1853.73,1860.71,1822.79
3,5,3,3,1760.65,1817.23,1901.6,,1826.493333
0,5,0,3,1751.44,1814.66,1847.8,1897.06,1827.74
3,0,0,1,1684.41,1793.92,1895.24,1937.8,1827.8425
0,5,0,4,1768.08,1829.09,1834.6,1881.55,1828.33
2,5,0,4,1796.25,1803.53,1849.6,1871.52,1830.225
3,0,4,1,1779.82,1834.27,1835.2,1872.63,1830.48
1,0,0,1,1763.58,1768.67,1866.46,1937.8,1834.1275
3,5,5,3,1738.18,1869.82,1894.67,,1834.223333
3,5,0,4,1751.89,1868.63,1883.69,,1834.736667
2,5,3,4,1798.02,1800.47,1856.21,1889.61,1836.0775
0,5,4,3,1746.57,1822.35,1836.93,1946.13,1837.995
2,5,4,4,1795.12,1842.74,1853.66,1864.07,1838.8975
1,5,3,3,1764.76,1830.36,1876.52,1889.02,1840.165
1,0,4,1,1765.17,1836.61,1853.16,1908.14,1840.77
1,5,5,3,1768.21,1808.88,1872.36,1915.71,1841.29
0,5,3,3,1806.54,1816.62,1855.81,1892.88,1842.9625
1,5,0,4,1812.57,1824.84,1842.52,1898.27,1844.55
3,5,0,3,1783.05,1831.28,1925.31,,1846.546667
0,5,5,3,1816.79,1830.58,1860.46,1880.38,1847.0525
0,0,4,1,1832.31,1836.61,1853.16,1877.15,1849.8075
3,5,5,4,1803.92,1841.27,1906.19,,1850.46
1,5,0,3,1804.45,1843.21,1853.05,1911.44,1853.0375
1,5,4,4,1812.1,1845.85,1852.59,1902.92,1853.365
0,5,5,4,1790.34,1837.81,1885.15,1902.74,1854.01
2,5,4,3,1812.63,1840.15,1860.97,1904.49,1854.56
1,5,5,4,1823.1,1845.98,1863.27,1886.63,1854.745
3,5,3,4,1781.53,1881.64,1904.13,,1855.766667
1,5,4,3,1806.59,1832.88,1885.8,1898.55,1855.955
2,0,5,1,1792.64,1826.01,1895.7,1917.83,1858.045
0,0,0,1,1786.09,1835.59,1878.26,1935.58,1858.88
3,5,4,3,1784.41,1889.85,1915.51,,1863.256667
3,5,4,4,1837.65,1875.47,1877.7,,1863.606667
0,5,3,4,1809.69,1857.96,1886.32,1904.3,1864.5675
2,0,0,1,1788.64,1833.81,1905.07,1934.5,1865.505
0,0,3,1,1749.82,1779.97,1943.49,1998.67,1867.9875
3,0,5,1,1831.39,1876.5,1881.71,1895.7,1871.325
0,0,5,1,1831.39,1862.81,1894.71,1898.15,1871.765
1,5,3,4,1756.12,1862.44,1920.12,1949.27,1871.9875
0,5,4,4,1845.38,1858.54,1896.4,1898.92,1874.81
3,0,3,1,1804.36,1951.77,1969.6,1976.02,1925.4375
1,0,3,1,1906.18,1917.02,1930.95,1973.96,1932.0275
2,0,3,1,1913.6,1927.68,1942.04,1997.36,1945.17
